id,series,series_label,episode,episode_label,task,task_label,speaker,speaker_label,roots,quote,studio
389,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,2,Greg Davies,"[""prick""]","Yeah, let's see these pricks.",1
390,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,25,Mark Watson,"[""Christ""]","Ah, Christ on toast.",0
391,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,26,Nish Kumar,"[""shit""]",Is there clingfilm? Holy shit!,0
392,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,25,Mark Watson,"[""Christ""]","I mean, that must be enough, surely to Christ.",0
393,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,24,Bob Mortimer,"[""fuck""]","Ooh, fuck off!",0
394,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,24,Bob Mortimer,"[""shit""]","That's a shitty moment, for me, wasn't it?",0
395,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,2,Greg Davies,"[""hell""]","It was a hell of a performance, Bob.",1
396,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,2,Greg Davies,"[""hell""]",But was it a hell of a performance timing-wise?,1
397,5,Series 5,27,Phoenix.,158,Retrieve the table tennis ball from the tube,2,Greg Davies,"[""fuck""]",Fuckin'...!,1
398,5,Series 5,27,Phoenix.,159,Make a coconut businessman,24,Bob Mortimer,"[""fuck""]",And I'm a fucking businessman!,0
399,5,Series 5,27,Phoenix.,160,"Eat one item, balance one item, throw one item",2,Greg Davies,"[""fuck""]","Brilliant throwing, too fucked to get on a table.",1
400,5,Series 5,27,Phoenix.,161,Word table tennis,26,Nish Kumar,"[""shit""]","Oh, shit!",1
401,5,Series 5,28,Residue around the hoof.,162,The most extraordinary souvenir,2,Greg Davies,"[""fuck""]","""We're not gonna play another gig."" Why not fucking grow up?",1
402,5,Series 5,28,Residue around the hoof.,162,The most extraordinary souvenir,2,Greg Davies,"[""shit""]",Shit!,1
403,5,Series 5,28,Residue around the hoof.,162,The most extraordinary souvenir,24,Bob Mortimer,"[""fuck""]","If you get that, you got the big fucker.",1
404,5,Series 5,28,Residue around the hoof.,163,Make marmite,26,Nish Kumar,"[""shit""]",How much would you give me to take a shit in this right now?,0
405,5,Series 5,28,Residue around the hoof.,163,Make marmite,27,Sally Phillips,"[""piss""]",I'll just get him pissed. What about absinthe?,0
406,5,Series 5,28,Residue around the hoof.,163,Make marmite,24,Bob Mortimer,"[""shit""]",Shit!,0
407,5,Series 5,28,Residue around the hoof.,163,Make marmite,25,Mark Watson,"[""shit""]",And you know that because of the surprise in Alex's eyes that it wasn't total shit.,1
408,5,Series 5,28,Residue around the hoof.,163,Make marmite,24,Bob Mortimer,"[""fuck""]","Ooh, fuck!",1
409,5,Series 5,28,Residue around the hoof.,163,Make marmite,2,Greg Davies,"[""fuck""]","[Alex] told me behind your back that it tasted, and I quote, ""fuck-all like Marmite"".",1
410,5,Series 5,28,Residue around the hoof.,164,Do something remarkable synchronised,24,Bob Mortimer,"[""fuck"",""shit""]",I was fuckin' shit.,0
411,5,Series 5,28,Residue around the hoof.,166,Spot the difference,2,Greg Davies,"[""fuck""]",Absolutely fuck-all.,1
412,5,Series 5,28,Residue around the hoof.,168,Greg says...,23,Aisling Bea,"[""hell""]",What the hell is that?,1
413,5,Series 5,29,A wind-dried puffin.,170,The most high-octane item,2,Greg Davies,"[""fuck""]","The last thing I said as I left that gig was, ""Who loses fucking trousers?""",1
414,5,Series 5,29,A wind-dried puffin.,170,The most high-octane item,2,Greg Davies,"[""fuck""]","Mark I'm gonna put in last place because, uh, he stole my fucking trousers.",1
415,5,Series 5,29,A wind-dried puffin.,171,Put the largest thing inside a balloon,26,Nish Kumar,"[""shit""]","Come on, you stony shit!",0
416,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,2,Greg Davies,"[""Christ""]","I mean, Jesus Christ, it's incredible, isn't it?",1
417,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,24,Bob Mortimer,"[""shit""]",Shit! Really?!,1
418,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,2,Greg Davies,"[""fuck""]","You water cooler moment was, well, it was fucking a water cooler, wasn't it?",1
419,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,2,Greg Davies,"[""shit""]","In slow motion, that's one of the shittest things I've ever seen.",1
420,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,2,Greg Davies,"[""shit""]","You know, that was so shit that I think people will be talking about it.",1
421,5,Series 5,29,A wind-dried puffin.,172,Create a remarkable water cooler moment,2,Greg Davies,"[""shit""]","So Kumar, through his own shitness, has come second for the first time.",1
422,5,Series 5,29,A wind-dried puffin.,173,Text the Taskmaster every day,2,Greg Davies,"[""dick""]","And yet page 12, ""I have a big dick.""",1
423,5,Series 5,29,A wind-dried puffin.,173,Text the Taskmaster every day,2,Greg Davies,"[""ass/arse""]","You can kiss my ass, all of you.",1
424,5,Series 5,29,A wind-dried puffin.,174,Build a can tower & greet Alex from different countries,23,Aisling Bea,"[""fuck""]",We kept going for so fucking long!,1
425,5,Series 5,29,A wind-dried puffin.,174,Build a can tower & greet Alex from different countries,26,Nish Kumar,"[""piss"",""shit""]",Piss and shit!,0
426,5,Series 5,29,A wind-dried puffin.,174,Build a can tower & greet Alex from different countries,26,Nish Kumar,"[""fuck""]",The fuck?!,1
427,5,Series 5,29,A wind-dried puffin.,174,Build a can tower & greet Alex from different countries,27,Sally Phillips,"[""bugger""]","Oh, you... buggers.",0
428,5,Series 5,29,A wind-dried puffin.,175,Identify the Finns,25,Mark Watson,"[""fuck""]","Four and five, but who knows what the fucking truth is?",1
429,5,Series 5,30,Spoony Neeson.,176,The best home-made item,2,Greg Davies,"[""shit""]",Considering I don't give a shit about the pig...,1
430,5,Series 5,30,Spoony Neeson.,177,Balance Alex on a see-saw,2,Greg Davies,"[""Christ""]",Jesus Christ. We're not your friend.,1
431,5,Series 5,30,Spoony Neeson.,178,Record the most incredible PoV footage,23,Aisling Bea,"[""fuck""]","Ow! Oh, fuck!",0
432,5,Series 5,30,Spoony Neeson.,178,Record the most incredible PoV footage,25,Mark Watson,"[""prick""]","You do feel sort of a bit of a prick, yeah.",1
433,5,Series 5,30,Spoony Neeson.,179,The golden pineapple portfolio,23,Aisling Bea,"[""fuck""]",So I posted the fucking pineapple... to Ireland... to my mother.,1
434,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,2,Greg Davies,"[""fuck""]","I sort of admire that you thought, ""Fuck it, I'm gonna run at the door, let's see what happens.""",1
435,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,26,Nish Kumar,"[""fuck""]","Oh, you bubbly fuck!",0
436,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,26,Nish Kumar,"[""fuck""]","The candle went out 'cause I said ""bubbly fuck"".",0
437,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,1,Alex Horne,"[""fuck""]","It was literally ""bubbly fuck"" that put the candle out, it's amazing.",1
438,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,2,Greg Davies,"[""fuck""]","That's such a spectacular way to bow out, ""bubbly fuck"".",1
439,5,Series 5,30,Spoony Neeson.,180,Light a candle using a cupcake,2,Greg Davies,"[""fuck""]","Old ""bubbly fuck"", I'm tempted to give you more than two points, but I'm not going to.",1
440,5,Series 5,30,Spoony Neeson.,181,Make yourself monotone,24,Bob Mortimer,"[""fuck""]",Fuck that.,1
441,5,Series 5,30,Spoony Neeson.,181,Make yourself monotone,26,Nish Kumar,"[""shit"",""piss""]","Oh, shit and piss!",1
442,5,Series 5,31,Boing boing.,184,Travel blindfolded for three minutes and retrace your steps,23,Aisling Bea,"[""shit""]",Why have you brought me to this bloody shithole?,0
443,5,Series 5,31,Boing boing.,184,Travel blindfolded for three minutes and retrace your steps,24,Bob Mortimer,"[""fuck""]","Oh, fucking...",0
444,5,Series 5,31,Boing boing.,184,Travel blindfolded for three minutes and retrace your steps,24,Bob Mortimer,"[""fuck""]","Oh, fuck. I never got through there.",0
445,5,Series 5,31,Boing boing.,184,Travel blindfolded for three minutes and retrace your steps,27,Sally Phillips,"[""shit""]","Right at the end, I went, ""Shit, I should have used this as a compass!""",1
446,5,Series 5,31,Boing boing.,185,Coconut bobsleigh,26,Nish Kumar,"[""shit""]","Oh, shit!",0
447,5,Series 5,31,Boing boing.,185,Coconut bobsleigh,2,Greg Davies,"[""shit""]","And Nish went, ""Oh, shit!""",1
448,5,Series 5,31,Boing boing.,185,Coconut bobsleigh,2,Greg Davies,"[""shit""]",That was some pretty powerful motivational shit you were shouting there.,1
449,5,Series 5,31,Boing boing.,185,Coconut bobsleigh,24,Bob Mortimer,"[""shit""]","Oh, they are heavy. Shit!",0
450,5,Series 5,31,Boing boing.,185,Coconut bobsleigh,24,Bob Mortimer,"[""shit""]",It's not me being a shithouse. I can't get any...,0
451,5,Series 5,31,Boing boing.,187,Make a funny flick book,23,Aisling Bea,"[""fuck""]",I fucking loved that.,1
452,5,Series 5,31,Boing boing.,187,Make a funny flick book,2,Greg Davies,"[""shit""]",And then you're forced to eat shit.,1
453,5,Series 5,31,Boing boing.,187,Make a funny flick book,2,Greg Davies,"[""shit""]",In the form of dog shit.,1
454,5,Series 5,31,Boing boing.,187,Make a funny flick book,23,Aisling Bea,"[""bitch""]","""From this other bitch I was seeing.""",1
455,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,2,Greg Davies,"[""fuck""]",Fuck off!,1
456,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,26,Nish Kumar,"[""damn"",""damn"",""hell""]","Damn you! Damn you, I'll see you in Hell!",1
457,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,25,Mark Watson,"[""prick""]","Why can't I get the coat hanger on there? Come on, you prick!",1
458,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,23,Aisling Bea,"[""prick""]","Come on, you prick!",1
459,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,23,Aisling Bea,"[""prick""]",You stupid monkey prick!,1
460,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,2,Greg Davies,"[""prick""]","Aisling was shouting, ""Get down there, you monkey prick.""",1
461,5,Series 5,31,Boing boing.,188,Zipwire items to the Taskmaster,2,Greg Davies,"[""dick""]","Le chat il fait mort, et alex c'est un dick.",1
462,5,Series 5,32,Their water's so delicious.,189,The most awkward item to take home,25,Mark Watson,"[""hell""]","I know, in fact, 'cause it was a hell of a hassle to get it here.",1
463,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,26,Nish Kumar,"[""piss"",""shit""]",Piss and shit!,0
464,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,24,Bob Mortimer,"[""damn"",""fuck""]","Oh, damn, I've fucked it up!",0
465,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,24,Bob Mortimer,"[""fuck""]","Oh, fuck. Yes.",1
466,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,2,Greg Davies,"[""fuck""]","""Oh, no, I've fucked it!"" I think I'm quoting there.",1
467,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,2,Greg Davies,"[""fuck""]","As it left your hand, you knew from the swing, ""Oh, that's fucked.""",1
468,5,Series 5,32,Their water's so delicious.,190,Transport a coconut as far as possible,27,Sally Phillips,"[""ass/arse""]","I could draw all over your arse, a pastoral scene.",0
469,5,Series 5,32,Their water's so delicious.,191,Create the best graph,27,Sally Phillips,"[""ass/arse""]",I've caved his skull in with my arse.,0
470,5,Series 5,32,Their water's so delicious.,191,Create the best graph,24,Bob Mortimer,"[""piss""]",Units of piss.,0
471,5,Series 5,32,Their water's so delicious.,191,Create the best graph,23,Aisling Bea,"[""shit""]","Two men are going to explain to me, and rightly so, why my maths are shit.",1
472,5,Series 5,32,Their water's so delicious.,191,Create the best graph,24,Bob Mortimer,"[""piss""]","If you're thinking of collecting vast amounts of piss, go up to Dumfries and Galloway.",1
473,5,Series 5,32,Their water's so delicious.,191,Create the best graph,24,Bob Mortimer,"[""piss""]",They're absolutely accurate 'cause I was looking into purchasing gallons of piss.,1
474,5,Series 5,32,Their water's so delicious.,191,Create the best graph,24,Bob Mortimer,"[""fuck"",""piss""]","I thought, ""Fuck it, I'll fill his boat with piss.""",1
475,5,Series 5,32,Their water's so delicious.,191,Create the best graph,25,Mark Watson,"[""piss""]",So people in Dumfries and Galloway piss about ten times as much as people in East Sussex?,1
476,5,Series 5,32,Their water's so delicious.,191,Create the best graph,2,Greg Davies,"[""piss""]",If I have to die and the final thing in my head is the image of Bob Mortimer harvesting piss...,1
477,5,Series 5,32,Their water's so delicious.,191,Create the best graph,2,Greg Davies,"[""piss""]",I'm gonna put Bob's piss graph in second place.,1
478,5,Series 5,32,Their water's so delicious.,191,Create the best graph,2,Greg Davies,"[""piss""]",I come from near Birmingham and I piss like a big old whale.,1
479,5,Series 5,32,Their water's so delicious.,193,Write and perform a song about a stranger,24,Bob Mortimer,"[""fuck""]",♪ Rosalind's a fucking nightmare! ♪,0
480,5,Series 5,32,Their water's so delicious.,193,Write and perform a song about a stranger,2,Greg Davies,"[""fuck""]","That is one of the bravest lines in rock history, ""Rosalind is a fucking nightmare"".",1
481,5,Series 5,32,Their water's so delicious.,193,Write and perform a song about a stranger,2,Greg Davies,"[""fuck""]","It also really delighted me hearing a very nice woman have ""Rosalind is a fucking nightmare"" sung in her face.",1
482,5,Series 5,32,Their water's so delicious.,194,Throw an egg through a basketball hoop,26,Nish Kumar,"[""shit""]","Oh, shit!",1
483,-1,CoC,33,Wiley giraffe blower.,195,The most embarrassing item,31,Noel Fielding,"[""fuck""]","No, she said, ""Greg's gonna fucking murder you.""",1
484,-1,CoC,33,Wiley giraffe blower.,195,The most embarrassing item,32,Rob Beckett,"[""shit""]","I bought these on my honeymoon, um, at an airpoirt, because I shit myself.",1
485,-1,CoC,33,Wiley giraffe blower.,195,The most embarrassing item,32,Rob Beckett,"[""shit"",""shit""]","It was embarrassing shitting yourself anyway... I went, ""'Cause I've shit myself."" And then she went to me, ""Oh, not again.""",1
486,-1,CoC,33,Wiley giraffe blower.,195,The most embarrassing item,2,Greg Davies,"[""shit""]","Next, I'm gonna put a man who did an actual shit in his pants.",1
487,-1,CoC,33,Wiley giraffe blower.,196,Throw an exercise ball into a bath or put the coconuts in a trolley,32,Rob Beckett,"[""shit""]","Bit of a shithole, West London, innit?",0
488,-1,CoC,33,Wiley giraffe blower.,196,Throw an exercise ball into a bath or put the coconuts in a trolley,2,Greg Davies,"[""shit""]",Thank God some other people stepped up and did a really shit job of it.,1
489,-1,CoC,33,Wiley giraffe blower.,197,Blow something substantial off a table,30,Katherine Ryan,"[""shit""]",Shit! This won't blow!,0
490,-1,CoC,33,Wiley giraffe blower.,197,Blow something substantial off a table,30,Katherine Ryan,"[""shit""]","OK. Oh, shit!",0
491,-1,CoC,33,Wiley giraffe blower.,199,The second longest T-word,31,Noel Fielding,"[""fuck""]",This is a fucking dyslexic's nightmare.,1
492,-1,CoC,33,Wiley giraffe blower.,199,The second longest T-word,2,Greg Davies,"[""fuck""]","What I love about this is, you're all laughing, but someone's gonna lose their fucking job.",1
493,-1,CoC,34,I've sinned again.,201,The best thing,29,Josh Widdicombe,"[""piss""]",But they're just pissing around outside a toilet!,1
494,-1,CoC,34,I've sinned again.,202,Find out what’s in the briefcase,28,Bob Mortimer,"[""fuck""]","200,000 divided by forty equals... well, I don't fucking know.",0
495,-1,CoC,34,I've sinned again.,202,Find out what’s in the briefcase,30,Katherine Ryan,"[""fuck""]","Oh, my fucking god!",0
496,-1,CoC,34,I've sinned again.,202,Find out what’s in the briefcase,2,Greg Davies,"[""fuck""]","Bob, I believe that the first conclusion that Einstein reached was ""E equals I don't fucking know"".",1
497,-1,CoC,34,I've sinned again.,202,Find out what’s in the briefcase,29,Josh Widdicombe,"[""fuck""]","Second one's not? Yes, it fucking is.",0
498,-1,CoC,34,I've sinned again.,202,Find out what’s in the briefcase,2,Greg Davies,"[""fuck""]","And then you went straight to, ""I'm gonna fuck this case up.""",1
499,-1,CoC,34,I've sinned again.,203,Make a delicious mask,29,Josh Widdicombe,"[""Christ""]",Je. Sus. Christ.,0
500,-1,CoC,34,I've sinned again.,203,Make a delicious mask,29,Josh Widdicombe,"[""fuck""]",Noel Fielding is the fucking mask-maker.,0
501,-1,CoC,34,I've sinned again.,203,Make a delicious mask,2,Greg Davies,"[""fuck"",""hell""]","""I want a palette of jams."" Fuckin' hell.",1
502,-1,CoC,34,I've sinned again.,203,Make a delicious mask,2,Greg Davies,"[""fuck""]","It was your fucking mask, mate.",1
503,-1,CoC,34,I've sinned again.,203,Make a delicious mask,32,Rob Beckett,"[""fuck""]",He's got fucking glue on his!,1
504,-1,CoC,34,I've sinned again.,203,Make a delicious mask,31,Noel Fielding,"[""fuck""]",Yours looks like a sort of naan matador gone wrong. Fuckin' horrifying!,1
505,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,28,Bob Mortimer,"[""bastard""]",I'm sprinkling unsalted peanuts. Messy bastards.,0
506,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,30,Katherine Ryan,"[""fuck""]",Fucking... God!,0
507,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,30,Katherine Ryan,"[""damn""]","One minute, 45 seconds? This is no good for a mess. Damn it!",0
508,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,30,Katherine Ryan,"[""shit""]",Shit! Is Alan there?,0
509,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,2,Greg Davies,"[""Christ""]",Jesus Christ.,1
510,-1,CoC,34,I've sinned again.,204,Make a mess and then clean it up,2,Greg Davies,"[""Christ"",""fuck""]","But Jesus Christ, if for the sake of an entertainment show on Dave, Katherine Ryan's prepared to fuck her own family up, she's gonna get the five points.",1
511,-1,CoC,34,I've sinned again.,205,Record the most steps on your pedometers,28,Bob Mortimer,"[""fuck""]",Where is the fucker?,1
512,6,Series 6,35,The old soft curved padlock.,206,The best liquid,2,Greg Davies,"[""fuck""]","And let's get this on record now, [teachers] know fuck-all.",1
513,6,Series 6,35,The old soft curved padlock.,206,The best liquid,2,Greg Davies,"[""shit""]","Hey, tough shit. I'm the Taskmaster.",1
514,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,36,Russell Howard,"[""shit""]","And I have to be... Oh, shit.",0
515,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,34,Asim Chaudhry,"[""shit""]","It looks shit, even in slow motion!",1
516,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,2,Greg Davies,"[""shit""]","Oh, it's shit.",1
517,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,36,Russell Howard,"[""dick""]","Come on, mate. You're making us look like dickheads!",0
518,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,36,Russell Howard,"[""fuck""]",Good fucking Lord.,0
519,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,36,Russell Howard,"[""fuck""]","Dangerous, sexy. The fuckin' lot, that.",0
520,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,2,Greg Davies,"[""shit""]","We established a baseline with yours. It was shit, right?",1
521,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,2,Greg Davies,"[""shit""]","Or did he come back round, 'cause it was so shit that he actually...",1
522,6,Series 6,35,The old soft curved padlock.,207,Perform the best wheelbarrow stunt,36,Russell Howard,"[""shit""]",Shit!,1
523,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,34,Asim Chaudhry,"[""shit""]","You don't mean, like, Psycho kind of... Hitchcock shit.",0
524,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,1,Alex Horne,"[""ass/arse""]","We've grouped the two younger men together, Russ and Ass.",1
525,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,34,Asim Chaudhry,"[""ass/arse""]","No, Ass is cool, but only my mates call me that.",1
526,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,34,Asim Chaudhry,"[""ass/arse""]","We're mates, but not on a Ass level yet.",1
527,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,36,Russell Howard,"[""piss"",""fuck""]",Everything's piss-poor. Let's not fuck around.,0
528,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,36,Russell Howard,"[""shit""]",Shit.,0
529,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,36,Russell Howard,"[""fuck""]","Yeah, fine. Blood and fucking acid. Ugh.",0
530,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,34,Asim Chaudhry,"[""shit""]","Shit, ouch.",0
531,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,36,Russell Howard,"[""fuck""]","Ugh, it stings and fucking hurts.",0
532,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,34,Asim Chaudhry,"[""fuck""]",So... that's why I fucked it up. I'm a lemon.,1
533,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,2,Greg Davies,"[""Christ""]","Jesus Christ, no.",1
534,6,Series 6,35,The old soft curved padlock.,208,Make the tallest lemon tower,35,Liza Tarbuck,"[""ass/arse""]",Couldn't be arsed.,1
535,6,Series 6,35,The old soft curved padlock.,210,Sort the objects by size using your feet,36,Russell Howard,"[""fuck""]","Fuck it, fine, I'm taking them off too.",1
536,6,Series 6,35,The old soft curved padlock.,210,Sort the objects by size using your feet,34,Asim Chaudhry,"[""shit""]","Oh, shit!",1
537,6,Series 6,35,The old soft curved padlock.,210,Sort the objects by size using your feet,36,Russell Howard,"[""shit""]","Oh, ah, shit!",1
538,6,Series 6,35,The old soft curved padlock.,210,Sort the objects by size using your feet,33,Alice Levine,"[""shit""]",Shit.,1
539,6,Series 6,36,Tarpeters.,212,The best non-living hairy thing,34,Asim Chaudhry,"[""ass/arse""]",What's that up my arsehole?,1
540,6,Series 6,36,Tarpeters.,212,The best non-living hairy thing,34,Asim Chaudhry,"[""fuck""]","Oh, for fuck's sake.",1
541,6,Series 6,36,Tarpeters.,213,Get the highest darts score,34,Asim Chaudhry,"[""shit""]",Shit at darts.,0
542,6,Series 6,36,Tarpeters.,213,Get the highest darts score,34,Asim Chaudhry,"[""fuck""]","Ah, fuck.",0
543,6,Series 6,36,Tarpeters.,213,Get the highest darts score,34,Asim Chaudhry,"[""fuck""]",Four. Fuck.,0
544,6,Series 6,36,Tarpeters.,213,Get the highest darts score,34,Asim Chaudhry,"[""fuck""]","Ugh, fuck.",0
545,6,Series 6,36,Tarpeters.,213,Get the highest darts score,34,Asim Chaudhry,"[""shit""]",Sixteen. That's shit.,0
546,6,Series 6,36,Tarpeters.,213,Get the highest darts score,2,Greg Davies,"[""fuck""]","And then a ten, and ""Fuck!""",1
547,6,Series 6,36,Tarpeters.,213,Get the highest darts score,36,Russell Howard,"[""fuck""]",Fuckin' in for a penny.,0
548,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,2,Greg Davies,"[""shit""]",Liza kicked the shit out of hers.,1
549,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,34,Asim Chaudhry,"[""shit""]","He died alone in a bag, you smashed the shit out of him, you brainwashed him in some cult, and you lynched him.",1
550,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,2,Greg Davies,"[""shit""]","Let's have a look at Asim's, and if it's shit...",1
551,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,2,Greg Davies,"[""hell""]",Woo-hoo! There's gonna be hell to pay.,1
552,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,34,Asim Chaudhry,"[""fuck"",""shit""]",Fucking... loads of dangerous shit!,0
553,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,2,Greg Davies,"[""shit""]","And you're taking directing to a new level as well, by adding ""and shit"" after everything.",1
554,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,34,Asim Chaudhry,"[""shit""]",I just try my best and shit.,1
555,6,Series 6,36,Tarpeters.,216,Take the wind-up man on an adventure,2,Greg Davies,"[""shit""]","I love the idea of Spielberg pitching E.T.: ""Oh, he's got a long finger and shit.""",1
556,6,Series 6,36,Tarpeters.,217,Conceal grapes in your mouth or hand,34,Asim Chaudhry,"[""fuck""]",Fuck's sake.,1
557,6,Series 6,37,One warm prawn.,218,The most magnificent day trip,2,Greg Davies,"[""piss""]","Because instead of water, they use piss, right?",1
558,6,Series 6,37,One warm prawn.,218,The most magnificent day trip,34,Asim Chaudhry,"[""shit""]","My thing is basically I like to go to, like, museums and shit.",1
559,6,Series 6,37,One warm prawn.,218,The most magnificent day trip,34,Asim Chaudhry,"[""shit""]",And I just took pictures of me doing stupid shit around museums.,1
560,6,Series 6,37,One warm prawn.,218,The most magnificent day trip,2,Greg Davies,"[""fuck""]","And you've tried to frill it up by offering ""fucking about in museums.""",1
561,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""ass/arse""]","""Asshole.""",0
562,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""cock""]","""Cocknose.""",0
563,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""dick""]","""Dickweed.""",0
564,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""shit""]","""Erection, fanny, gobshite.""",0
565,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""ass/arse""]","""Lameass.""",0
566,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""piss""]","""Piss.""",0
567,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""shit"",""twat""]","""Shitbag, twat, underwear.""",0
568,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,33,Alice Levine,"[""wank""]","""Wanker, X-rated, yanking.""",0
569,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""shit""]","It's called ""Upset Tummy, aka The Shits"", based on real events.",0
570,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""shit""]","""Vomiting, shitting, from every orifice.""",0
571,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,2,Greg Davies,"[""shit""]",I believe I'm correct in saying that on that day you did actually have the shits.,1
572,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""shit""]","I had, yeah. Literally, I had the shits, and I thought, ""you know, they say write about what you know"".",1
573,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""shit""]",I knew that I had the shits.,1
574,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""shit""]","Well, you know, I used to rap and shit, so...",1
575,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,34,Asim Chaudhry,"[""fuck"",""hell""]",I nearly shat myself again then. Fucking hell.,1
576,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,36,Russell Howard,"[""fuck""]","""'Fuck off!' roared Alex, grabbing the axe.""",0
577,6,Series 6,37,One warm prawn.,219,Write a grown-up bedtime story,2,Greg Davies,"[""hell""]",I don't know what the hell's going on.,1
578,6,Series 6,37,One warm prawn.,220,Make something spin for the longest,34,Asim Chaudhry,"[""shit""]","Oh, that's shit.",0
